,Amplitudes
0.017324263038548754,8.7339777e-07
0.017369614512471657,9.131487e-06
0.017414965986394557,2.4890335e-06
0.01746031746031746,-1.4384857e-05
0.017505668934240364,5.6401277e-06
0.017551020408163264,-2.8028394e-06
0.017596371882086168,8.4940433e-07
0.01764172335600907,-1.4246582e-05
0.017687074829931974,-3.5003065e-06
0.017732426303854874,1.1205362e-05
0.017777777777777778,6.737984e-06
0.01782312925170068,2.1224946e-06
0.017868480725623585,-1.1643827e-05
0.017913832199546485,1.4885005e-05
0.017959183673469388,1.2712236e-05
0.01800453514739229,-4.5141624e-06
0.018049886621315195,1.7633867e-05
0.018095238095238095,-1.3445185e-06
0.018140589569160998,8.001628e-07
0.0181859410430839,-5.935655e-07
0.0182312925170068,7.7153607e-07
0.018276643990929705,-1.7794486e-06
0.01832199546485261,8.026677e-06
0.018367346938775512,1.1595663e-05
0.018412698412698412,-5.3006775e-06
0.018458049886621315,4.1958765e-06
0.01850340136054422,1.1389714e-05
0.018548752834467122,3.870529e-06
0.018594104308390022,-4.1471453e-06
0.018639455782312925,4.838321e-06
0.01868480725623583,-6.552474e-06
0.01873015873015873,1.4216059e-05
0.018775510204081632,-1.1843616e-06
0.018820861678004536,-1.1812606e-05
0.01886621315192744,4.0330624e-06
0.01891156462585034,-1.733463e-05
0.018956916099773242,8.8072176e-07
0.019002267573696146,6.6052513e-07
0.01904761904761905,-7.151033e-06
0.01909297052154195,-1.2469108e-05
0.019138321995464853,-8.770972e-06
0.019183673469387756,-6.461355e-06
0.01922902494331066,-2.8830993e-06
0.01927437641723356,7.3566985e-06
0.019319727891156463,-1.0669014e-06
0.019365079365079366,-1.1041556e-07
0.019410430839002266,6.103083e-07
0.01945578231292517,-9.868152e-07
0.019501133786848073,1.7155751e-06
0.019546485260770977,-6.7784986e-06
0.019591836734693877,-1.9346191e-05
0.01963718820861678,-6.2174236e-06
0.019682539682539683,5.270045e-07
0.019727891156462587,1.0259891e-06
0.019773242630385487,-2.8836635e-06
0.01981859410430839,9.849498e-06
0.019863945578231294,9.0697495e-06
0.019909297052154197,-2.0182495e-06
0.019954648526077097,2.1870203e-08
0.02,1.4968883e-06
0.020045351473922904,-3.5268051e-06
0.020090702947845804,1.0648962e-05
0.020136054421768707,8.15339e-06
0.02018140589569161,-1.0040079e-06
0.020226757369614514,-1.1516349e-06
0.020272108843537414,3.247426e-06
0.020317460317460317,-1.0214599e-05
0.02036281179138322,-8.901879e-06
0.020408163265306124,1.7507371e-05
0.020453514739229024,-8.9626815e-07
0.020498866213151928,4.0828954e-07
0.02054421768707483,-3.16019e-07
0.020589569160997735,1.5808819e-05
0.020634920634920634,-1.2343198e-06
0.020680272108843538,2.9617413e-06
0.02072562358276644,-1.0641915e-05
0.02077097505668934,-2.3895861e-06
0.020816326530612245,1.5428375e-05
0.020861678004535148,-7.770963e-06
0.02090702947845805,6.084929e-06
0.02095238095238095,-5.467463e-06
0.020997732426303855,-9.919222e-06
0.02104308390022676,-5.6061635e-06
0.021088435374149662,6.4019437e-06
0.02113378684807256,-8.366827e-06
0.021179138321995465,1.6542313e-05
0.02122448979591837,-4.7520925e-06
0.021269841269841272,-1.8731477e-06
0.021315192743764172,1.3753978e-05
0.021360544217687075,-2.112546e-05
0.02140589569160998,4.859681e-06
0.02145124716553288,-1.0107213e-05
0.021496598639455782,-1.0156611e-05
0.021541950113378686,4.3412765e-06
0.02158730158730159,1.1618815e-05
0.02163265306122449,3.7047594e-06
0.021678004535147392,-4.2000297e-06
0.021723356009070296,5.5008986e-06
0.0217687074829932,-1.201218e-05
0.0218140589569161,-7.352368e-06
0.021859410430839003,7.514761e-07
0.021904761904761906,8.441337e-07
0.021950113378684806,-2.3377452e-06
0.02199546485260771,8.603548e-06
0.022040816326530613,1.1456301e-05
0.022086167800453516,-6.4993046e-06
0.022131519274376416,1.2078966e-05
0.02217687074829932,7.2074995e-06
0.022222222222222223,1.5702279e-05
0.022267573696145126,7.0045103e-06
0.022312925170068026,-1.0462744e-05
0.02235827664399093,3.4089767e-06
0.022403628117913833,-1.4978584e-06
0.022448979591836737,1.1091134e-07
0.022494331065759637,-1.35008395e-05
0.02253968253968254,-2.3953122e-05
0.022585034013605444,-1.0328085e-05
0.022630385487528343,3.4710422e-06
0.022675736961451247,-1.8002596e-06
0.02272108843537415,8.589741e-07
0.022766439909297054,-1.3554379e-07
0.022811791383219954,-1.5791105e-05
0.022857142857142857,-1.4008293e-05
0.02290249433106576,-2.1793646e-06
0.022947845804988664,3.826373e-06
0.022993197278911564,-1.0640816e-05
0.023038548752834467,-8.45607e-06
0.02308390022675737,1.650295e-06
0.023129251700680274,-1.9508859e-08
0.023174603174603174,-8.8888515e-07
0.023219954648526078,1.591128e-06
0.02326530612244898,-2.2720924e-06
0.02331065759637188,3.1168024e-06
0.023356009070294784,-4.641939e-06
0.023401360544217688,1.1300817e-05
0.02344671201814059,2.3242032e-05
0.02349206349206349,-1.6653863e-05
0.023537414965986395,1.2178166e-08
0.023582766439909298,6.158866e-07
0.0236281179138322,-9.972458e-07
0.0236734693877551,1.2917955e-06
0.023718820861678005,-1.6024959e-06
0.023764172335600908,2.0834814e-06
0.02380952380952381,-3.2267287e-06
0.02385487528344671,9.440894e-06
0.023900226757369615,1.047299e-05
0.02394557823129252,-5.1747597e-06
0.02399092970521542,1.0152974e-05
0.024036281179138322,1.0184199e-05
0.024081632653061225,-4.674175e-06
0.02412698412698413,5.054187e-06
0.02417233560090703,-1.14144805e-05
0.024217687074829932,-2.2985883e-05
0.024263038548752835,5.1600847e-07
0.02430839002267574,2.4773585e-06
0.02435374149659864,-2.5532421e-05
0.024399092970521542,-7.184087e-06
0.024444444444444446,-6.615549e-06
0.02448979591836735,5.3016342e-06
0.02453514739229025,-3.8076864e-06
0.024580498866213153,-1.3756713e-05
0.024625850340136056,6.2614095e-06
0.024671201814058956,-4.2419065e-06
0.02471655328798186,3.0931674e-06
0.024761904761904763,-2.2471056e-06
0.024807256235827666,1.5166693e-06
0.024852607709750566,-7.847567e-07
0.02489795918367347,-1.13114936e-07
0.024943310657596373,1.6942207e-05
0.024988662131519276,-8.368567e-06
0.025034013605442176,-1.0927839e-05
0.02507936507936508,4.435247e-06
0.025124716553287983,-3.3539613e-06
0.025170068027210883,1.8964005e-05
0.025215419501133787,-9.374914e-06
0.02526077097505669,-2.6264475e-05
0.025306122448979593,6.1991004e-06
0.025351473922902493,-1.1807716e-05
0.025396825396825397,-7.54684e-06
0.0254421768707483,5.05267e-08
0.025487528344671204,7.518059e-06
0.025532879818594104,1.1543753e-05
0.025578231292517007,1.0281466e-05
0.02562358276643991,1.9051466e-05
0.025668934240362814,-3.634415e-06
0.025714285714285714,4.477651e-06
0.025759637188208617,-1.0612304e-05
0.02580498866213152,-9.112448e-06
0.02585034013605442,2.9293017e-06
0.025895691609977324,-1.9623965e-06
0.025941043083900227,1.7089973e-05
0.02598639455782313,-2.181319e-06
0.02603174603174603,3.373557e-06
0.026077097505668934,-9.796683e-06
0.026122448979591838,-2.4919329e-05
0.02616780045351474,-1.2051671e-05
0.02621315192743764,-1.9431902e-06
0.026258503401360545,1.4462247e-06
0.026303854875283448,-1.251012e-06
0.02634920634920635,1.2780395e-06
0.02639455782312925,-1.6129691e-06
0.026439909297052155,2.7276749e-06
0.026485260770975058,-9.052674e-06
0.026530612244897958,-1.0501495e-05
0.02657596371882086,4.127371e-06
0.026621315192743765,1.2351936e-05
0.02666666666666667,2.3895611e-06
0.02671201814058957,-2.0558928e-06
0.026757369614512472,1.6898549e-06
0.026802721088435375,-8.823971e-07
0.02684807256235828,-4.335974e-06
0.02689342403628118,-6.2915437e-06
0.026938775510204082,-4.3551863e-06
0.026984126984126985,-8.427797e-07
0.02702947845804989,1.6274157e-06
0.02707482993197279,-1.9669e-06
0.027120181405895692,1.7527638e-05
0.027165532879818596,1.2511142e-05
0.027210884353741496,3.9210568e-06
0.0272562358276644,5.021528e-06
0.027301587301587302,-9.388426e-06
0.027346938775510206,3.1524803e-06
0.027392290249433106,-2.1507497e-06
0.02743764172335601,1.96494e-06
0.027482993197278913,-2.1515457e-06
0.027528344671201816,-1.2550299e-05
0.027573696145124716,-4.0752157e-06
0.02761904761904762,1.0666164e-05
0.027664399092970523,2.387654e-05
0.027709750566893426,1.32839305e-05
0.027755102040816326,4.881647e-07
0.02780045351473923,3.027677e-07
0.027845804988662133,-9.673624e-07
0.027891156462585033,1.9932318e-06
0.027936507936507936,-7.3747046e-06
0.02798185941043084,-3.3651948e-05
0.028027210884353743,-2.2852593e-05
0.028072562358276643,2.450035e-06
0.028117913832199547,-1.7088224e-06
0.02816326530612245,-1.3825829e-05
0.028208616780045354,-1.2793158e-06
0.028253968253968254,1.1926211e-06
0.028299319727891157,-1.6459582e-05
0.02834467120181406,-1.3828002e-05
0.02839002267573696,1.2885151e-05
0.028435374149659864,8.467976e-06
0.028480725623582767,1.137712e-05
0.02852607709750567,-2.062909e-05
0.02857142857142857,-1.0617338e-05
0.028616780045351474,-4.8789716e-06
0.028662131519274377,-9.178653e-06
0.02870748299319728,2.7053497e-06
0.02875283446712018,-6.825141e-06
0.028798185941043084,2.3437943e-07
0.028843537414965988,-1.3919327e-05
0.02888888888888889,1.24824855e-05
0.02893424036281179,-6.376802e-06
0.028979591836734694,2.7027467e-05
0.029024943310657598,3.5463108e-06
0.029070294784580498,-9.192966e-06
0.0291156462585034,1.930384e-05
0.029160997732426305,-8.749288e-06
0.029206349206349208,2.7021415e-06
0.029251700680272108,1.2919612e-05
0.02929705215419501,7.5895337e-06
0.029342403628117915,-1.6351831e-06
0.02938775510204082,1.6203967e-05
0.029433106575963718,-1.7781556e-06
0.02947845804988662,8.46656e-06
0.029523809523809525,6.3181237e-06
0.02956916099773243,-2.6689617e-05
0.02961451247165533,4.8035417e-06
0.029659863945578232,1.640351e-05
0.029705215419501135,-5.30828e-06
0.029750566893424035,1.0465356e-05
0.02979591836734694,3.9681267e-06
0.029841269841269842,-3.599468e-06
0.029886621315192746,-1.1895635e-05
0.029931972789115645,-3.2128837e-06
0.02997732426303855,3.1855243e-06
0.030022675736961452,-3.4270654e-06
0.030068027210884356,4.4919807e-06
0.030113378684807256,-1.1133015e-05
0.03015873015873016,-3.915709e-06
0.030204081632653063,2.4857436e-05
0.030249433106575966,-4.314872e-06
0.030294784580498866,-1.0359547e-05
0.03034013605442177,1.8666049e-05
0.030385487528344673,-2.1857238e-06
0.030430839002267573,2.3081782e-06
0.030476190476190476,-7.172995e-06
0.03052154195011338,-1.8887642e-05
0.030566893424036283,-6.9848315e-06
0.030612244897959183,1.9452082e-06
0.030657596371882086,-1.8500617e-06
0.03070294784580499,6.6664193e-06
0.030748299319727893,1.9545927e-05
0.030793650793650793,5.8911596e-06
0.030839002267573697,4.2261144e-07
0.0308843537414966,-7.3721862e-06
0.030929705215419503,-1.2298529e-05
0.030975056689342403,6.9012362e-06
0.031020408163265307,-1.1863135e-05
0.03106575963718821,-8.388906e-06
0.03111111111111111,2.5819961e-06
0.031156462585034014,-1.9991062e-06
0.031201814058956917,1.7654724e-05
0.03124716553287982,-3.8082817e-06
0.031292517006802724,1.05727395e-05
0.031337868480725624,8.407415e-06
0.031383219954648524,-1.2735129e-06
0.03142857142857143,-1.0587457e-06
0.03147392290249433,3.6442261e-06
0.03151927437641724,-1.1897761e-05
0.03156462585034014,-7.029465e-07
0.03160997732426304,1.3396235e-05
0.031655328798185944,-5.4500247e-06
0.031700680272108844,3.5156147e-06
0.031746031746031744,-2.6816365e-06
0.03179138321995465,2.3721684e-06
0.03183673469387755,-2.5362106e-06
0.03188208616780045,3.5919238e-06
0.03192743764172336,-9.943503e-06
0.03197278911564626,5.745025e-06
0.032018140589569165,2.9825146e-06
0.032063492063492065,-1.6810925e-05
0.032108843537414965,7.789423e-07
0.03215419501133787,1.5105178e-05
0.03219954648526077,-5.0365236e-07
0.03224489795918367,-1.3883207e-05
0.03229024943310658,-2.9824837e-06
0.03233560090702948,9.797161e-06
0.03238095238095238,2.4441908e-05
0.032426303854875285,1.3464325e-05
0.032471655328798185,-4.820537e-06
0.03251700680272109,-2.042963e-05
0.03256235827664399,-5.8325463e-06
0.03260770975056689,8.3444934e-07
0.0326530612244898,-1.2869339e-07
0.0326984126984127,-2.5969985e-07
0.0327437641723356,8.1090815e-07
0.032789115646258506,-2.092847e-06
0.032834467120181406,8.56797e-06
0.03287981859410431,1.0841839e-05
0.03292517006802721,-4.326721e-06
0.03297052154195011,2.9720209e-06
0.03301587301587302,-2.3382272e-06
0.03306122448979592,1.93331e-06
0.03310657596371882,-1.6238866e-06
0.033151927437641726,1.3588273e-06
0.033197278911564626,-1.1135596e-06
0.033242630385487526,8.7304136e-07
0.03328798185941043,1.46344855e-05
0.03333333333333333,3.5086114e-07
0.03337868480725624,1.5234192e-05
0.03342403628117914,-4.1317992e-07
0.03346938775510204,1.1123215e-06
0.03351473922902495,-2.60461e-06
0.033560090702947847,9.444019e-06
0.033605442176870746,2.4256706e-05
0.03365079365079365,3.4552436e-06
0.03369614512471655,1.5538191e-05
0.03374149659863945,-1.0298596e-05
0.03378684807256236,1.6044281e-05
0.03383219954648526,2.2574038e-06
0.03387755102040817,-3.668486e-06
0.03392290249433107,3.0074324e-07
0.03396825396825397,-2.808951e-05
0.034013605442176874,4.813004e-06
0.034058956916099774,-2.7710703e-06
0.034104308390022674,1.698094e-05
0.03414965986394558,1.4252341e-05
0.03419501133786848,4.007323e-07
0.03424036281179138,1.549556e-05
0.03428571428571429,-1.6359792e-05
0.03433106575963719,-1.250362e-05
0.034376417233560094,-9.7828215e-06
0.034421768707482994,-8.406236e-06
0.034467120181405894,-4.430718e-06
0.0345124716553288,-1.3894914e-05
0.0345578231292517,7.181041e-06
0.0346031746031746,-6.1491073e-06
